id,cuisine,ingredients
9829,filipino,"['sugar', 'fresh cilantro', 'hoisin sauce', 'butter', 'crushed red pepper flakes', 'strawberries', 'ground coriander', 'red bell pepper', 'adobo sauce', 'green peppercorns', 'kosher salt', 'salted butter', 'chives', 'sea salt', 'extra-virgin olive oil', 'taco seasoning', 'pork loin chops', 'chipotle peppers', 'chorizo sausage', 'blueberri preserv', 'orange', 'ground black pepper', 'balsamic vinegar', 'basil', 'garlic', 'filet', 'thyme leaves', 'chipotles in adobo', 'unsweetened cocoa powder', 'black pepper', 'honey', 'boneless skinless chicken breasts', 'heavy cream', 'cracked black pepper', 'coffee beans', 'garlic cloves', 'steak', 'onions']"
36254,indian,"['tumeric', 'vegan margarine', 'cardamom pods', 'onions', 'coriander seeds', 'raisins', 'carrots', 'cashew nuts', 'fresh cilantro', 'chili powder', 'garlic cloves', 'frozen peas', 'clove', 'quinoa', 'vegetable broth', 'cinnamon sticks', 'ground cumin']"
23839,filipino,"['soy sauce', 'bay leaves', 'pork shoulder', 'water', 'salt', 'chicken', 'pepper', 'garlic', 'onions', 'vinegar', 'oil']"
42083,indian,"['chicken stock', 'cilantro leaves', 'onions', 'quinoa', 'roasted salted cashews', 'chopped tomatoes', 'skinless chicken breasts', 'sunflower oil', 'curry paste']"
26032,indian,"['cream', 'baby spinach', 'ghee', 'tumeric', 'fresh lemon', 'fine sea salt', 'toasted sesame seeds', 'fresh ginger', 'buttermilk', 'onions', 'plain yogurt', 'spices', 'garlic cloves', 'paneer cheese']"
19811,thai,"['garlic paste', 'flour tortillas', 'carrots', 'canola oil', 'lemon grass', 'roasted peanuts', 'toasted sesame oil', 'boneless chicken skinless thigh', 'seasoned rice wine vinegar', 'Thai fish sauce', 'light brown muscavado sugar', 'granulated sugar', 'english cucumber', 'coriander']"
30382,vietnamese,"['chili paste', 'fish sauce', 'garlic cloves', 'sugar', 'fresh lime juice', 'warm water']"
49175,cajun_creole,"['collard greens', 'butter', 'fillets', 'parsley', 'white wine vinegar', 'cajun seasoning', 'yellow onion', 'cheddar cheese', 'garlic', 'grits']"
23637,chinese,"['fish sauce', 'steamed white rice', 'scallions', 'minced garlic', 'vegetable oil', 'caramel sauce', 'chili pepper', 'shallots', 'corn starch', 'chicken stock', 'fresh ginger', 'boneless skinless chicken']"
45593,korean,"['bean threads', 'sesame seeds', 'carrots', 'safflower oil', 'mushrooms', 'onions', 'sugar', 'cayenne', 'toasted sesame oil', 'reduced sodium tamari', 'black pepper', 'baby spinach', 'chopped garlic']"
38706,french,"['saffron threads', 'red wine vinegar', 'large shrimp', 'mayonaise', 'garlic cloves', 'capers', 'cayenne pepper', 'roasted red peppers', 'sourdough baguette']"
38433,chinese,"['fennel seeds', 'liquorice', 'ginger', 'green cardamom', 'cinnamon sticks', 'water', 'szechwan peppercorns', 'garlic', 'scallions', 'beef', 'chinese black bean', 'cooking wine', 'dried chile', 'rock sugar', 'bean paste', 'star anise', 'brown cardamom', 'bay leaf']"
47826,british,"['pepper', 'garlic cloves', 'onions', 'salt', 'leg of lamb', 'pearl barley', 'celery', 'parsley', 'carrots']"
7171,indian,"['red kidney beans', 'bay leaves', 'salt', 'ground cumin', 'garam masala', 'ginger', 'onions', 'coriander powder', 'garlic', 'ground turmeric', 'tomatoes', 'chili powder', 'oil']"
18231,chinese,"['chicken stock', 'water', 'cornflour', 'fillets', 'soy sauce', 'spring onions', 'white wine vinegar', 'bamboo shoots', 'eggs', 'fresh ginger root', 'garlic', 'chillies', 'fresh coriander', 'sesame oil', 'fresh mushrooms']"
34385,korean,"['daikon', 'red radishes', 'green onions', 'ginger', 'chili flakes', 'sea salt', 'carrots', 'napa cabbage', 'garlic cloves']"
12340,chinese,"['eggs', 'water', 'flour', 'corn starch', 'sugar', 'sesame seeds', 'vegetable oil', 'granulated garlic', 'milk', 'chicken breasts', 'toasted sesame oil', 'chicken broth', 'soy sauce', 'vinegar', 'salt']"
33221,indian,"['cauliflower', 'pepper', 'lemon', 'green chilies', 'ground cumin', 'garlic paste', 'chili powder', 'salt', 'carrots', 'tomatoes', 'capsicum', 'kasuri methi', 'cumin seed', 'beans', 'butter', 'cilantro leaves', 'onions']"
23636,chinese,"['chili oil', 'mung bean sprouts', 'light soy sauce', 'sesame paste', 'noodles', 'red chili peppers', 'peanut oil', 'ground beef', 'szechwan peppercorns', 'pickled vegetables']"
22822,indian,"['salt', 'jaggery', 'water', 'ground cardamom', 'oil', 'coconut', 'rice flour']"
42007,korean,"['ground pork', 'spam', 'rice cakes', 'firm tofu', 'onions', 'water', 'Gochujang base', 'kimchi', 'green onions', 'sausages', 'chopped garlic']"
20792,vietnamese,"['oil', 'water', 'rice flour', 'tapioca starch']"
44500,indian,"['chili', 'mayonaise', 'chopped onion', 'cider vinegar', 'fresh mint', 'cilantro leaves']"
19004,japanese,"['ground pepper', 'dressing', 'sea salt', 'grapeseed oil', 'salad', 'tuna fillets']"
41301,moroccan,"['eggs', 'garbanzo beans', 'rice', 'water', 'lemon', 'onions', 'ground cinnamon', 'olive oil', 'salt', 'saffron', 'pepper', 'flour', 'fresh parsley']"
16712,moroccan,"['ground cinnamon', 'lamb neck fillets', 'tomatoes', 'chopped parsley', 'paprika']"
34209,indian,"['sugar', 'water', 'cauliflower florets', 'chili sauce', 'sweet chili sauce', 'maida flour', 'salt', 'oil', 'soy sauce', 'spring onions', 'garlic', 'green chilies', 'white vinegar', 'black pepper', 'ginger', 'tomato ketchup', 'corn starch']"
6440,chinese,"['water', 'green onions', 'corn starch', 'boneless skinless chicken breast halves', 'granulated sugar', 'unsalted dry roast peanuts', 'toasted sesame oil', 'fresh ginger', 'dry sherry', 'dried red chile peppers', 'canola oil', 'cooked brown rice', 'reduced sodium soy sauce', 'rice vinegar', 'bok choy']"
36583,cajun_creole,"['large eggs', 'sauce', 'cajun seasoning', 'shrimp', 'vegetable oil', 'fry mix', 'milk', 'yellow mustard']"
10003,french,"['jumbo shrimp', 'baguette', 'extra-virgin olive oil', 'freshly ground pepper', 'saffron threads', 'ground cloves', 'dry white wine', 'salt', 'onions', 'tomatoes', 'bottled clam juice', 'paprika', 'cayenne pepper', 'orange zest', 'mayonaise', 'fennel', 'garlic', 'fresh lemon juice']"
24738,indian,"['garlic cloves', 'diced tomatoes', 'ground cumin', 'spinach', 'greens', 'extra-virgin olive oil']"
20039,chinese,"['chicken broth', 'white wine', 'zucchini', 'salted roast peanuts', 'peanut oil', 'soy sauce', 'salt and ground black pepper', 'boneless skinless chicken breasts', 'rice vinegar', 'red bell pepper', 'white vinegar', 'ketchup', 'chili paste', 'sesame oil', 'onion tops', 'cooked white rice', 'brown sugar', 'water', 'green onions', 'garlic', 'corn starch']"
45711,french,"['sugar', 'large egg yolks', 'grated lemon peel', 'rhubarb', 'cream', 'salt', 'ground cinnamon', 'golden brown sugar', 'all-purpose flour', 'sliced almonds', 'unsalted butter']"
45039,thai,"['fish sauce', 'hot red pepper flakes', 'cider vinegar', 'chile paste', 'granulated sugar', 'sesame oil', 'crushed red pepper', 'oyster sauce', 'coconut milk', 'grated orange', 'fresh red chili', 'natural peanut butter', 'soy sauce', 'water', 'sesame seeds', 'lemon zest', 'worcestershire sauce', 'pineapple juice', 'corn starch', 'fresh lime juice', 'white vinegar', 'brown sugar', 'sugar', 'minced garlic', 'chili', 'hoisin sauce', 'red pepper flakes', 'rice vinegar', 'lemon juice', 'toasted sesame oil', 'chicken broth', 'grated orange peel', 'ketchup', 'minced ginger', 'chili paste', 'green onions', 'white wine vinegar', 'orange juice', 'chili garlic paste', 'white sugar']"
15882,french,"['dark rum', 'crème fraîche', 'unsalted butter', 'cake flour', 'large eggs', 'salt', 'sugar', 'lemon', 'double-acting baking powder']"
40509,french,"['kalamata', 'flat leaf parsley', 'tomatoes', 'California bay leaves', 'orange zest', 'extra-virgin olive oil', 'bok choy', 'large garlic cloves', 'thyme']"
11665,greek,"['mint leaves', 'sliced almonds', 'vanilla lowfat yogurt', 'honey']"
44271,indian,"['ground cinnamon', 'active dry yeast', 'vegetable oil', 'ground allspice', 'warm water', 'ground nutmeg', 'salt', 'onions', 'eggs', 'olive oil', 'garlic', 'fresh parsley', 'cauliflower', 'ground cloves', 'ground black pepper', 'all-purpose flour', 'ground cumin']"
29887,filipino,"['sugar', 'water', 'shredded coconut', 'glutinous rice flour']"
1764,french,"['clove', 'potatoes', 'extra-virgin olive oil', 'turnips', 'ground nutmeg', 'bay leaves', 'celery', 'water', 'leeks', 'carrots', 'savoy cabbage', 'fresh thyme', 'sea salt', 'onions']"
40300,moroccan,"['eggplant', 'raisins', 'lentils', 'tomato sauce', 'garam masala', 'salt', 'onions', 'tumeric', 'garbanzo beans', 'vegetable broth', 'red bell pepper', 'black pepper', 'red pepper flakes', 'garlic cloves', 'chopped cilantro fresh']"
45296,indian,"['olive oil', 'garlic cloves', 'ground cinnamon', 'yellow onion', 'ground cumin', 'red potato', 'ground coriander', 'red lentils', 'vegetable stock', 'carrots']"
24365,vietnamese,"['lemongrass', 'beef', 'garlic', 'vermicelli noodles', 'fish sauce', 'peanuts', 'vegetable oil', 'cucumber', 'salad', 'pickled carrots', 'shallots', 'white radish', 'onions', 'sugar', 'leaves', 'dipping sauces', 'beansprouts']"
34996,thai,"['light soy sauce', 'dark sesame oil', 'cilantro leaves', 'honey', 'fresh lime juice', 'creamy peanut butter']"
18329,filipino,"['water', 'napa cabbage', 'onions', 'fish sauce', 'egg noodles', 'salt', 'beef shank', 'garlic', 'peppercorns', 'fried garlic', 'green onions', 'oil']"
25375,chinese,"['water', 'worcestershire sauce', 'hot sauce', 'oyster sauce', 'ketchup', 'plum sauce', 'rice vinegar', 'scallions', 'green bell pepper', 'baking soda', 'garlic', 'skinless chicken breasts', 'corn starch', 'white pepper', 'Shaoxing wine', 'all-purpose flour', 'oil']"
26172,cajun_creole,"['ground black pepper', 'hot sauce', 'celery', 'dried oregano', 'kosher salt', 'bay leaves', 'scallions', 'dried kidney beans', 'green bell pepper', 'cayenne', 'yellow onion', 'cooked white rice', 'canola oil', 'dried thyme', 'garlic', 'ground white pepper', 'smoked ham hocks']"
19747,korean,"['soy sauce', 'sesame oil', 'fresh spinach', 'sesame seeds', 'sugar', 'vinegar', 'black pepper', 'crushed garlic']"
38346,russian,"['water', 'grits', 'mozzarella cheese', 'salt']"
12099,irish,"['eggs', 'baking powder', 'wheat germ', 'granny smith apples', 'butter', 'baking soda', 'all-purpose flour', 'sugar', 'cinnamon']"
38717,vietnamese,"['avocado', 'water', 'garlic', 'boneless rib eye steaks', 'fish sauce', 'cherry tomatoes', 'freshly ground pepper', 'sugar', 'vermicelli', 'oil', 'mini cucumbers', 'lime', 'salt', 'bird chile']"
30335,japanese,"['honey', 'bamboo shoots', 'sake', 'green onions', 'boneless chicken skinless thigh', 'garlic cloves', 'low sodium soy sauce', 'zucchini']"
15171,chinese,"['water', 'sesame oil', 'ginger', 'oyster sauce', 'onions', 'soy sauce', 'hoisin sauce', 'crushed red pepper flakes', 'salt', 'red bell pepper', 'chinese rice wine', 'Sriracha', 'napa cabbage', 'garlic', 'carrots', 'noodles', 'black pepper', 'green onions', 'ground pork', 'rice vinegar', 'celery']"
31425,cajun_creole,"['oil', 'cajun seasoning', 'cornmeal', 'russet potatoes', 'corn flour', 'salt']"
18190,french,"['ground cinnamon', 'baking potatoes', 'bay leaf', 'lean ground pork', 'salt', 'ground cloves', 'refrigerated piecrusts', 'onions', 'water', 'celery']"
33717,moroccan,"['reduced sodium chicken broth', 'lemon', 'chopped cilantro', 'fennel seeds', 'harissa', 'garlic cloves', 'ground cumin', 'golden raisins', 'ground coriander', 'ground lamb', 'ground cinnamon', 'vegetable oil', 'couscous']"
21052,brazilian,"['eggs', 'hearts of palm', 'cilantro', 'coconut cream', 'flax seed meal', 'kosher salt', 'jalapeno chilies', 'garlic', 'cream cheese, soften', 'coconut oil', 'lime juice', 'crushed red pepper flakes', 'ground coriander', 'pepper', 'chicken breasts', 'coconut flour', 'onions']"
35729,chinese,"['ground ginger', 'peanuts', 'szechwan peppercorns', 'minced garlic', 'reduced sodium soy sauce', 'chopped onion', 'sugar', 'lo mein noodles', 'slaw mix', 'pasta', 'water', 'chunky peanut butter', 'dark sesame oil']"
45841,korean,"['green bell pepper', 'peeled fresh ginger', 'rib eye steaks', 'pickles', 'garlic cloves', 'low sodium soy sauce', 'hoagie buns', 'canola oil', 'mayonaise', 'scallions']"
18271,spanish,"['great northern beans', 'sweet paprika', 'andouille sausage links', 'olive oil', 'bay leaf', 'saffron threads', 'kale', 'red bell pepper', 'chicken stock', 'garlic', 'onions']"
37109,french,"['dijon mustard', 'extra-virgin olive oil', 'flat leaf parsley', 'water', 'green onions', 'fresh lemon juice', 'capers', 'zucchini', 'garlic cloves', 'fresh basil leaves', 'olive oil', 'Italian parsley leaves', 'green beans']"
45574,greek,"['kosher salt', 'garlic', 'greek yogurt', 'cracked black pepper', 'english cucumber', 'shallots', 'dill', 'white vinegar', 'extra-virgin olive oil', 'fresh lemon juice']"
22581,french,"['granulated sugar', 'vanilla', 'chocolate sauce', 'milk', 'ricotta cheese', 'all-purpose flour', 'slivered almonds', 'large eggs', 'salt', 'orange zest', 'honey', 'butter', 'orange juice']"
9082,spanish,"['quail', 'raisins', 'dry white wine', 'garlic cloves', 'fennel bulb', 'extra-virgin olive oil', 'lemongrass', 'shallots', 'cinnamon sticks']"
30985,japanese,"['stock', 'vegetable oil', 'salt', 'dashi', 'caster', 'soy sauce', 'daikon', 'shiso', 'mirin', 'extra large eggs']"
38754,japanese,"['dashi kombu', 'dried bonito flakes', 'water']"
45037,greek,"['water', 'large garlic cloves', 'dried currants', 'feta cheese', 'black pepper', 'swiss chard', 'olive oil', 'salt']"
33197,japanese,"['kosher salt', 'balsamic vinegar', 'white miso', 'freshly ground pepper', 'sugar', 'vegetable oil', 'branzino fillets', 'mirin', 'mixed greens']"
13005,chinese,"['green onions', 'white sugar', 'soy sauce', 'garlic', 'vegetable oil', 'sesame seeds', 'round steaks']"
38581,thai,"['chicken broth', 'erythritol', 'green onions', 'red bell pepper', 'fish sauce', 'lemon grass', 'garlic', 'galangal', 'kaffir lime leaves', 'lime juice', 'shallots', 'coconut milk', 'coconut oil', 'mushrooms', 'carrots', 'chicken']"
32489,chinese,"['soy sauce', 'dry sherry', 'black bean sauce', 'garlic', 'green onions', 'firm tofu', 'olive oil', 'ground pork']"
34240,british,"['tomatoes', 'white wine', 'whole milk', 'ice water', 'salt', 'asparagus tips', 'nutmeg', 'fresh chives', 'zucchini', 'butter', 'artichokes', 'tuna', 'black peppercorns', 'pepper', 'spring onions', 'portabello mushroom', 'all-purpose flour', 'medium eggs', 'capers', 'water', 'watercress', 'heavy cream', 'allspice berries']"
8579,japanese,"['chives', 'short-grain rice', 'nori', 'dashi', 'fine sea salt', 'yellowtail']"
18621,indian,"['coriander seeds', 'salt', 'milk', 'vegetable oil', 'boiling water', 'cauliflower', 'tamarind pulp', 'coconut cream', 'chickpea flour', 'chili powder', 'mustard seeds']"
35302,cajun_creole,"['green bell pepper', 'ground black pepper', 'worcestershire sauce', 'celery', 'tomatoes', 'water', 'cajun seasoning', 'salt', 'onions', 'chicken stock', 'louisiana hot sauce', 'boneless skinless chicken breasts', 'garlic', 'ghee', 'andouille sausage', 'bay leaves', 'white rice', 'medium shrimp']"
27648,japanese,"['sake', 'daikon', 'arame', 'white miso', 'konbu', 'water', 'scallions', 'lemon cucumber', 'Himalayan salt', 'carrots']"
17658,greek,"['ground cloves', 'eggplant', 'grated parmesan cheese', 'plain breadcrumbs', 'cinnamon sticks', 'kosher salt', 'large egg yolks', 'diced tomatoes', 'all-purpose flour', 'bay leaf', 'tomato paste', 'olive oil', 'unsalted butter', 'garlic', 'ground allspice', 'ground lamb', 'milk', 'ground black pepper', 'dry red wine', 'grated nutmeg', 'onions']"
24029,chinese,"['back bacon rashers', 'vegetable oil', 'green pepper', 'chillies', 'eggs', 'water', 'garlic', 'long-grain rice', 'red chili peppers', 'lemon', 'green chilies', 'onions', 'dark soy sauce', 'spring onions', 'salt', 'red bell pepper']"
45990,thai,"['avocado', 'Sriracha', 'cooked quinoa', 'water', 'creamy peanut butter', 'rice paper', 'romaine lettuce', 'red pepper', 'noodles', 'lime', 'gluten-free tamari']"
20692,chinese,"['chicken broth', 'green onions', 'salt', 'bok choy', 'soy sauce', 'wonton wrappers', 'fresh mushrooms', 'eggs', 'sesame oil', 'dry bread crumbs', 'snow peas', 'ground black pepper', 'ground pork', 'uncook medium shrimp, peel and devein']"
37593,cajun_creole,"['creole mustard', 'fresh parsley', 'mayonaise', 'garlic', 'horseradish', 'sliced green onions']"
46635,indian,"['fresh ginger', 'paprika', 'garlic cloves', 'fresh lemon', 'ground coriander', 'ground turmeric', 'jalapeno chilies', 'salt', 'chopped cilantro fresh', 'vegetable oil', 'catfish']"
623,brazilian,"['sweetened condensed milk', 'butter', 'cocoa powder']"
48523,chinese,"['oyster sauce', 'chopped cilantro fresh', 'chinese noodles', 'ground white pepper', 'shrimp', 'sliced green onions', 'fat skimmed chicken broth', 'toasted sesame oil']"
23336,french,"['leeks', 'soft fresh goat cheese', 'olive oil', 'chopped fresh sage', 'kosher salt', 'butter', 'hazelnuts', 'butternut squash', 'heavy whipping cream']"
39904,greek,"['tomatoes', 'extra-virgin olive oil', 'juice', 'romaine lettuce', 'green pepper', 'cucumber', 'capers', 'purple onion', 'feta cheese crumbles', 'vinaigrette dressing', 'kalamata', 'lemon juice', 'dried oregano']"
35962,russian,"['water', 'dill', 'sugar', 'buttermilk', 'onions', 'red beets', 'cucumber', 'boiled eggs', 'salt']"
47406,irish,"['salt', 'caster sugar', 'plain flour', 'juice', 'butter']"
30250,vietnamese,"['brown sugar', 'herbs', 'rice vinegar', 'beansprouts', 'garlic paste', 'boneless chop pork', 'lettuce leaves', 'english cucumber', 'spring roll wrappers', 'warm water', 'hoisin sauce', 'creamy peanut butter', 'fish sauce', 'lime', 'garlic', 'red bell pepper']"
13554,jamaican,"['turbinado', 'ground nutmeg', 'sea salt', 'red bell pepper', 'olive oil', 'potatoes', 'cayenne pepper', 'onions', 'fresh spinach', 'zucchini', 'garlic', 'celery', 'fresh ginger root', 'vegetable stock', 'ground allspice', 'ground turmeric']"
44562,indian,"['white vinegar', 'olive oil', 'butter', 'chicken fingers', 'chicken stock', 'garam masala', 'yellow onion', 'black pepper', 'hot pepper sauce', 'apricot preserves', 'lime zest', 'garlic powder', 'salt']"
